Deadline;Customer;Order Nr;Date;Product Nr;Name;Order qty;Made qty;Diff
18.8.2021;1290;21-602-000085;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;1.600,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000086;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;1.280,00;1.280,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000084;;015493;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000085;;015585;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKATNA ŽBUKA;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000086;;015645;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAPLAST G;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000087;;013457;"KANTA 20L ""N"" BIJELA SRUÈKOM";1.260,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;1290;21-602-000087;;015749;"KANTA 20L ""N"" BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAK MKG";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;1684;;;009798;"KOŠARA500X420X400""R""CRVENA";504;504;0
;;;;;;;;
;;;;;;;;
18.8.2021;1684;;;009886;"KOŠARA500X420X180""R""CRVENA";300;300;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;;;017177;ET02075 (Testerturm);1.014,00;1.014,00;0
;;;;;;;;
18.8.2021;6107;;;016364;SCHACHT 17,30 GLASKLAR;432;432;0
;;;;;;;;
18.8.2021;6107;;;017893;TIU SCHACHT 12,40 MMMONTIERT-PCR;348;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;;;017905;Schacht 12,40MM PCR;348;348;0
;;;;;;;;
18.8.2021;6107;21-600-001519;;016492;ETW 0231 - SeitenwandRechts (Desni);1.026,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;;;016110;TIU NAGELLACK R 15,5SCHWARZ;1.300,00;1.300,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001519;;016493;ETW 0231 - Schlitten(Pusher);1.026,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;;;017401;ET02159;1.014,00;1.014,00;0
;;;;;;;;
18.8.2021;6107;;;016109;TIU NAGELLACK L 15,5SCHWARZ;1.300,00;1.300,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001519;;016485;ETW 0231;2.052,00;0;0
;;;;;;;;
18.8.2021;6107;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001519;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);1.026,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001524;;016493;ETW 0231 - Schlitten(Pusher);6.000,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001524;;016752;ETW 0231 - Links mit Stift(lijevi sa štiftom);5.000,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001524;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);724;724;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001524;;016492;ETW 0231 - SeitenwandRechts (Desni);1.000,00;0;0
;;;;;;;;
;;;;;;;;
18.8.2021;6107;21-600-001524;;016750;ETW 0236;1.000,00;1.000,00;0
;;;;;;;;
19.8.2021;0001;;;012512;POKLOPAC 3,75L BIJELI;7.200,00;7.200,00;0
;;;;;;;;
19.8.2021;0001;;;013458;"POKLOPAC 20L ""N"" BIJELI";1.680,00;1.680,00;0
;;;;;;;;
19.8.2021;0001;;;014976;POKLOPAC 6,5L OVALNIŽUTI (MB 80147);2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
19.8.2021;0001;;;014772;POKLOPAC 6,5L OVALNIBIJELI;5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
140/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
19.8.2021;0001;;;013457;"KANTA 20L ""N"" BIJELA SRUÈKOM";2.100,00;2.100,00;0
;;;;;;;;
;;;;;;;;
19.8.2021;0213;;;014321;Kanta 18L-2 ovalna bijela sruèkom;6.400,00;6.400,00;0
;;;;;;;;
;;;;;;;;
19.8.2021;6107;;;015415;ETW 0312;1.008,00;1.008,00;0
;;;;;;;;
19.8.2021;6107;;;016365;SCHACHT 12,40 GLASKLAR;234;234;0
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;016106;TIU NAGELLACK L 13,4;510;510;0
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;016108;TIU NAGELLACK M 25,3;1.530,00;1.530,00;0
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;017438;TIU 0263-1 weiß - PCR;510;510;0
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;016194;TIU SCHACHT 20,80MMMONTIERT;3.024,00;3.024,00;0
;;;;;;;;
;;;;;;;;
19.8.2021;6107;21-600-001530;;015339;LIPPENSTIFT L;300;300;0
;;;;;;;;
19.8.2021;6107;21-600-001530;;017732;"SG LIPSTICKSCHACHTMONTIERT ""R""";308;308;0
;;;;;;;;
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;016107;TIU NAGELLACK R 13,4;510;510;0
;;;;;;;;
19.8.2021;6107;21-016-000464;29.7.2021;017548;Schacht 20,8 mm schwarz -REGENERAT;3.024,00;3.024,00;0
;;;;;;;;
;;;;;;;;
19.8.2021;6107;21-600-001530;;015340;LIPPENSTIFT R;300;300;0
;;;;;;;;
19.8.2021;6107;21-600-001530;;015341;LIPPENSTIFT M klein;2.240,00;2.240,00;0
;;;;;;;;
20.8.2021;0001;21-602-000091;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;6.400,00;6.400,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;4.160,00;4.160,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;0001;;;013330;KANTA 1,2L BIJELA SRUÈKOM;2.250,00;2.250,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;0001;;;014175;POKLOPAC 5L PROZIRNI;2.400,00;2.400,00;0
;;;;;;;;
20.8.2021;0001;;;013617;"POKLOPAC 20L ""N"" ZELENIMB 80534";3.360,00;3.360,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;0197;21-602-000091;;014281;KANTA 18L-1 OVALNABIJELA S RUÈKOM - TISAKFASADER;2.560,00;0;0
;;;;;;;;
;;;;;;;;
20.8.2021;1023;;;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;10.800,00;10.800,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;1533;21-016-000453;21.7.2021;013085;KOŠARA ZA KRUH 135PL.KLARA;480;480;0
;;;;;;;;
;;;;;;;;
20.8.2021;4663;21-602-000090;;014735;KANTA 18L-1 OVALNABIJELA S RUÈKOM - TISAKINTERDENT;1.500,00;1.500,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;6107;;;017679;ARTDECO STIFTEKOECHER- cremeweiß mit 2%P02-892;2.245,00;2.245,00;0
;;;;;;;;
;;;;;;;;
20.8.2021;6107;;;016362;PUSHER 10 PP NATUR;500;500;0
;;;;;;;;
23.8.2021;0001;;;013464;"POKLOPAC 20L ""N"" CRVENI";1.680,00;1.680,00;0
;;;;;;;;
23.8.2021;0001;;;014186;KANTA 1,2L PROZIRNA SRUÈKOM;0;0;0
;;;;;;;;
;;;;;;;;
23.8.2021;0001;;;009798;"KOŠARA500X420X400""R""CRVENA";1.008,00;1.008,00;0
;;;;;;;;
;;;;;;;;
23.8.2021;0001;;;005178;KOŠARA FRANCUZ SIVA;180;180;0
;;;;;;;;
23.8.2021;4673;21-016-000457;26.7.2021;013618;"KANTA 20L ""N"" ZELENA SRUÈKOM (MB 980534)";600;600;0
;;;;;;;;
;;;;;;;;
23.8.2021;6107;;;016175;TIU LIPSCHACT M;2.464,00;2.464,00;0
;;;;;;;;
23.8.2021;6107;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);2.130,00;2.130,00;0
;;;;;;;;
;;;;;;;;
23.8.2021;6107;;;016174;TIU LIPSCHACT R;308;308;0
;;;;;;;;
23.8.2021;6107;;;016173;TIU LIPSCHACT;308;308;0
;;;;;;;;
23.8.2021;6340;21-016-000479;12.8.2021;017841;Sani spodnji del RS4 ver.02-311500485;5.616,00;5.616,00;0
;;;;;;;;
;;;;;;;;
23.8.2021;6340;21-016-000479;12.8.2021;017681;Miza RS4 Gorenjekpl-390500498;5.712,00;5.712,00;0
;;;;;;;;
;;;;;;;;
23.8.2021;6473;;;014159;KANTA 5L PROZIRNA SRUÈKOM;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
24.8.2021;0001;;;014763;POKLOPAC 6,5L OVALNICIJAN PLAVI;2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
24.8.2021;0001;;;014159;KANTA 5L PROZIRNA SRUÈKOM;1.237,00;1.237,00;0
;;;;;;;;
;;;;;;;;
24.8.2021;0001;;;013459;"POKLOPAC 20L ""N"" PLAVI";1.680,00;1.680,00;0
;;;;;;;;
141/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
24.8.2021;3601;;;012783;POKLOPAC 2,5L  I.O.CRVENI S ÈEPOM;5.760,00;5.760,00;0
;;;;;;;;
;;;;;;;;
24.8.2021;6107;;;017904;SG LIPSTICKSCHACHTMONTIERT - PCR;308;308;0
;;;;;;;;
;;;;;;;;
24.8.2021;6107;21-601-000162;;016485;ETW 0231;1.026,00;1.026,00;0
;;;;;;;;
25.8.2021;0001;;;012783;POKLOPAC 2,5L  I.O.CRVENI S ÈEPOM;360;360;0
;;;;;;;;
;;;;;;;;
25.8.2021;0001;;;014133;KANTA 0,75L PROZIRNABEZ RUÈKE;12.000,00;0;0
;;;;;;;;
;;;;;;;;
25.8.2021;0001;;;014893;KANTA 1L PROZIRNA SRUÈKOM;11.040,00;11.040,00;0
;;;;;;;;
;;;;;;;;
25.8.2021;0001;;;014135;"POKLOPAC 0,75L PROZIRNI""N""";23.040,00;23.040,00;0
;;;;;;;;
;;;;;;;;
25.8.2021;1290;21-600-001583;;013471;"KANTA 20L ""N"" NATUR SRUÈKOM - TISAKSTAKLOKOL";420;420;0
;;;;;;;;
;;;;;;;;
25.8.2021;1290;21-600-001583;;013472;"KANTA 20L ""N"" NATUR SRUÈKOM";420;420;0
;;;;;;;;
;;;;;;;;
25.8.2021;6071;21-016-000494;20.8.2021;013485;"KOŠARA FRANCUZ ""O""CRVENA";612;612;0
;;;;;;;;
;;;;;;;;
25.8.2021;6107;15-600-000000;;017401;ET02159;1.560,00;1.560,00;0
;;;;;;;;
26.8.2021;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";2.520,00;2.520,00;0
;;;;;;;;
;;;;;;;;
26.8.2021;0001;21-601-000165;;014797;KANTA 1L BIJELA BEZRUÈKE;4.000,00;4.000,00;0
;;;;;;;;
;;;;;;;;
26.8.2021;0001;;;013457;"KANTA 20L ""N"" BIJELA SRUÈKOM";2.940,00;2.940,00;0
;;;;;;;;
;;;;;;;;
26.8.2021;0001;;;012997;"POKLOPAC 7L BIJELI ""N""";2.400,00;2.400,00;0
;;;;;;;;
26.8.2021;0001;21-601-000165;;017801;KANTA 1L BIJELA BEZRUÈKE - ETIKETAMEDICINSKI ZARAZNIOTPAD;100;0;0
;;;;;;;;
;;;;;;;;
26.8.2021;6107;;;016680;Artdeco Bodenwanne 200;2.482,00;2.482,00;0
;;;;;;;;
26.8.2021;6107;;;017401;ET02159;156;156;0
;;;;;;;;
26.8.2021;6107;21-601-000166;;016485;ETW 0231;1.026,00;1.026,00;0
;;;;;;;;
27.8.2021;0001;;;012997;"POKLOPAC 7L BIJELI ""N""";4.800,00;4.800,00;0
;;;;;;;;
28.8.2021;0001;;;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;800;800;0
;;;;;;;;
;;;;;;;;
28.8.2021;0001;;;017441;"POKLOPAC 7L SIVI ""N"" MBPE 412/60";2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
28.8.2021;0001;;;014619;"POKLOPAC20L""N""MEDICINSKIZARAZNI OTPAD  S ÈEPOM";4.200,00;4.200,00;0
;;;;;;;;
;;;;;;;;
28.8.2021;0001;;;012553;POKLOPAC 5L/6.2L BIJELI;7.200,00;7.200,00;0
;;;;;;;;
28.8.2021;3357;18-010-000003;2.7.2018;012782;ÈEP ZA 2,5L I 20L OKER -MEDICINSKI ZARAZNIOTPAD;15.000,00;15.024,00;-24
;;;;;;;;
;;;;;;;;
28.8.2021;6107;;;016679;Artdeco Bodenwanne 100;28;28;0
;;;;;;;;
30.8.2021;0001;;;014248;POKLOPAC 18L-1 BIJELI;7.680,00;7.680,00;0
;;;;;;;;
30.8.2021;0001;;;014191;POKLOPAC 0,75L BIJELI;3.600,00;3.600,00;0
;;;;;;;;
30.8.2021;0001;18-010-000003;2.7.2018;014135;"POKLOPAC 0,75L PROZIRNI""N""";3.840,00;3.840,00;0
;;;;;;;;
;;;;;;;;
30.8.2021;0535;21-016-000490;19.8.2021;014904;POKLOPAC 1L/1,2LZELENI(985525;1.000,00;1.000,00;0
;;;;;;;;
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;017278;UTEG ZA BALONEPROZIRNI;25.000,00;25.000,00;0
;;;;;;;;
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016413;UTEG ZA BALONE PLAVI;15.000,00;15.000,00;0
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016409;UTEG ZA BALONE ŽUTI;5.000,00;5.000,00;0
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016415;UTEG ZA BALONE BIJELI;15.000,00;15.000,00;0
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016411;UTEG ZA BALONE CRVENI;10.000,00;10.000,00;0
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016412;UTEG ZA BALONE ROZI;20.000,00;20.000,00;0
;;;;;;;;
30.8.2021;5934;21-016-000466;29.7.2021;016416;UTEG ZA BALONE CRNI;10.000,00;10.000,00;0
;;;;;;;;
30.8.2021;6107;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);3.942,00;3.942,00;0
;;;;;;;;
;;;;;;;;
30.8.2021;6340;21-600-001612;;017681;Miza RS4 Gorenjekpl-390500498;10;10;0
;;;;;;;;
;;;;;;;;
142/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
31.8.2021;0001;;;012430;POKLOPAC 2,5L BIJELI;8.640,00;8.640,00;0
;;;;;;;;
31.8.2021;0001;;;012782;ÈEP ZA 2,5L I 20L OKER -MEDICINSKI ZARAZNIOTPAD;15.000,00;15.000,00;0
;;;;;;;;
;;;;;;;;
31.8.2021;0001;;;012117;KANTA 2,5L BIJELA BEZRUÈKE;2.410,00;2.410,00;0
;;;;;;;;
;;;;;;;;
31.8.2021;0001;;;010301;"KANTA 20L ""S"" BIJELA SRUÈKOM";1.440,00;1.440,00;0
;;;;;;;;
;;;;;;;;
31.8.2021;0001;30-000-000000;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;3.200,00;0;0
;;;;;;;;
;;;;;;;;
31.8.2021;4151;;;005178;KOŠARA FRANCUZ SIVA;195;195;0
;;;;;;;;
31.8.2021;6107;21-600-001620;;017400;ETW 0295;1.386,00;1.386,00;0
;;;;;;;;
31.8.2021;6107;21-600-001620;;016894;PUSHER ETW 0293;264;0;0
;;;;;;;;
1.9.2021;0001;21-600-001623;;013140;"KANTA 20L ""S"" BIJELA BEZRUÈKE";80;80;0
;;;;;;;;
;;;;;;;;
1.9.2021;0001;21-600-001623;;012688;"KANTA 20L ""S"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";80;0;0
;;;;;;;;
;;;;;;;;
1.9.2021;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;2.560,00;2.560,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;0001;;;009800;"KANTA 20L ""S"" CRNA BEZRUÈKE";1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;3.025,00;3.025,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;990;990;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013016;POKLOPAC 10L BEŽPODRAVKA;3.025,00;3.025,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013017;POKLOPAC 10L PLAVIPODRAVKA;2.050,00;2.050,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013015;KANTA 10L PLAVA SRUÈKOM PODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;1023;21-016-000473;9.8.2021;013012;POKLOPAC 2,5L BEŽPODRAVKA;14.400,00;14.400,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;3331;;;014546;POKLOPAC 18L-1 CRNI;960;960;0
;;;;;;;;
1.9.2021;6340;21-016-000499;25.8.2021;017680;Miza RS4 Lidl kpl (Sani)390500496;7.440,00;7.440,00;0
;;;;;;;;
;;;;;;;;
1.9.2021;6340;21-016-000499;25.8.2021;017636;Sani SP. del RS4;7.440,00;7.440,00;0
;;;;;;;;
2.9.2021;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
2.9.2021;0001;;;013140;"KANTA 20L ""S"" BIJELA BEZRUÈKE";480;480;0
;;;;;;;;
;;;;;;;;
2.9.2021;0001;;;012277;POKLOPAC 18L-2  BIJELI;4.800,00;4.800,00;0
;;;;;;;;
2.9.2021;0001;;;014192;KANTA 0,75L BIJELA BEZRUÈKE;0;0;0
;;;;;;;;
;;;;;;;;
2.9.2021;0001;;;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;4.000,00;4.000,00;0
;;;;;;;;
;;;;;;;;
2.9.2021;6107;21-016-000481;16.8.2021;016680;Artdeco Bodenwanne 200;734;734;0
;;;;;;;;
2.9.2021;6107;21-016-000481;16.8.2021;016679;Artdeco Bodenwanne 100;6.000,00;6.000,00;0
;;;;;;;;
2.9.2021;6107;21-016-000491;19.8.2021;017400;ETW 0295;2.964,00;2.964,00;0
;;;;;;;;
2.9.2021;6107;21-016-000480;16.8.2021;017678;Artdeco Bodenwanne 200 -cremeweiß mit 2% P02-892;1.876,00;1.876,00;0
;;;;;;;;
;;;;;;;;
2.9.2021;6107;21-016-000480;16.8.2021;017677;Artdeco Bodenwanne100-cremeweiß mit 2%P02-892;6.000,00;6.000,00;0
;;;;;;;;
;;;;;;;;
3.9.2021;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";840;840;0
;;;;;;;;
;;;;;;;;
3.9.2021;0001;;;009800;"KANTA 20L ""S"" CRNA BEZRUÈKE";1.440,00;1.440,00;0
;;;;;;;;
;;;;;;;;
3.9.2021;0001;;;014175;POKLOPAC 5L PROZIRNI;815;815;0
;;;;;;;;
3.9.2021;0001;;;009800;"KANTA 20L ""S"" CRNA BEZRUÈKE";1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
3.9.2021;0001;;;014546;POKLOPAC 18L-1 CRNI;1.920,00;1.920,00;0
;;;;;;;;
3.9.2021;0001;;;011332;POKLOPAC 12L BIJELI;3.200,00;3.200,00;0
;;;;;;;;
3.9.2021;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;320;320;0
;;;;;;;;
;;;;;;;;
143/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
3.9.2021;6107;;;017009;SCHACHT 19,20 MMGLASKLAR;1.242,00;1.242,00;0
;;;;;;;;
;;;;;;;;
3.9.2021;6107;21-600-001643;;017156;ALVERDE SCHACHT 19,2MM STYROLUX MONTIERT;1.242,00;1.242,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;0001;;;013085;KOŠARA ZA KRUH 135PL.KLARA;136;136;0
;;;;;;;;
;;;;;;;;
6.9.2021;0001;;;013458;"POKLOPAC 20L ""N"" BIJELI";4.200,00;4.200,00;0
;;;;;;;;
6.9.2021;0001;;;012554;KANTA 5L BIJELA SRUÈKOM;4.800,00;4.800,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;0001;;;012702;KANTA 10L BIJELA SRUÈKOM;3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;0001;;;012277;POKLOPAC 18L-2  BIJELI;4.800,00;4.800,00;0
;;;;;;;;
6.9.2021;0001;;;004936;"POKLOPAC 20L ""S"" CRNI";3.360,00;3.360,00;0
;;;;;;;;
6.9.2021;0213;21-016-000497;23.8.2021;014929;POKLOPAC 18L-2 OKERŽUTI MB 80147;960;960;0
;;;;;;;;
;;;;;;;;
6.9.2021;4673;21-016-000445;16.7.2021;013618;"KANTA 20L ""N"" ZELENA SRUÈKOM (MB 980534)";1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;4673;21-016-000445;16.7.2021;013617;"POKLOPAC 20L ""N"" ZELENIMB 80534";1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;5449;21-016-000511;6.9.2021;006313;"UNIVERZALNA NOSILJKA""R""";4.000,00;4.000,00;0
;;;;;;;;
;;;;;;;;
6.9.2021;5449;21-016-000511;6.9.2021;015686;KANTA 5L BIJELA SRUÈKOM - TISAK ANCORA;9.000,00;9.000,00;0
;;;;;;;;
;;;;;;;;
7.9.2021;6340;;;017841;Sani spodnji del RS4 ver.02-311500485;7.772,00;7.772,00;0
;;;;;;;;
;;;;;;;;
8.9.2021;0001;;;014929;POKLOPAC 18L-2 OKERŽUTI MB 80147;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
8.9.2021;0001;;;014238;POKLOPAC 12L CIJANPLAVI;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
8.9.2021;0001;;;012554;KANTA 5L BIJELA SRUÈKOM;6.000,00;6.000,00;0
;;;;;;;;
;;;;;;;;
8.9.2021;0001;;;009277;RUÈKA 7L BIJELA;12.700,00;12.700,00;0
;;;;;;;;
8.9.2021;0001;;;013327;KOŠARA ZA PECIVO 135MM CRVENA;600;600;0
;;;;;;;;
;;;;;;;;
8.9.2021;0001;;;012553;POKLOPAC 5L/6.2L BIJELI;8.800,00;8.800,00;0
;;;;;;;;
8.9.2021;6340;;;017841;Sani spodnji del RS4 ver.02-311500485;11.600,00;11.600,00;0
;;;;;;;;
;;;;;;;;
10.9.2021;4865;21-016-000476;11.8.2021;006324;STOLAC S-550 PL BIJELI;600;300;300
;;;;;;;;
10.9.2021;4865;21-016-000476;11.8.2021;009798;"KOŠARA500X420X400""R""CRVENA";600;0;0
;;;;;;;;
;;;;;;;;
10.9.2021;5293;21-016-000505;31.8.2021;015121;"KANTA 20L ""N"" ŽUTA SRUÈKOM (RAL 1023)";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
10.9.2021;5293;21-016-000505;31.8.2021;015122;"POKLOPAC 20L""N""ŽUTI RAL1023";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
10.9.2021;6107;;;015417;ETW 0311;1.224,00;1.224,00;0
;;;;;;;;
10.9.2021;6107;;;017586;Schuette ohne Zapfen(ETW 0069,0072,0101);35.496,00;35.496,00;0
;;;;;;;;
;;;;;;;;
10.9.2021;6107;;;017592;Seitenwand (ETW0069,0072,0101);35.496,00;35.496,00;0
;;;;;;;;
;;;;;;;;
10.9.2021;6107;;;015413;STIFTEKOCHER UNTERTEILKURZ;15.408,00;18.408,00;-3.000,00
;;;;;;;;
;;;;;;;;
10.9.2021;6107;;;017607;ET02193,ET02194 (lijevi +desni);19.988,00;19.988,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;0001;;;012554;KANTA 5L BIJELA SRUÈKOM;1.130,00;1.130,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;0001;;;012702;KANTA 10L BIJELA SRUÈKOM;1.570,00;1.570,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;0001;;;014796;KANTA 1L BIJELA SRUÈKOM;2.000,00;2.000,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;0001;;;006313;"UNIVERZALNA NOSILJKA""R""";0;0;0
;;;;;;;;
;;;;;;;;
13.9.2021;1290;21-016-000492;19.8.2021;015585;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKATNA ŽBUKA;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;1290;21-016-000492;19.8.2021;015493;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
144/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
13.9.2021;1290;21-016-000492;19.8.2021;015645;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAPLAST G;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;1290;21-016-000492;19.8.2021;016153;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAPLAST S;960;960;0
;;;;;;;;
;;;;;;;;
13.9.2021;6340;21-016-000500;26.8.2021;017680;Miza RS4 Lidl kpl (Sani)390500496;3.303,00;3.303,00;0
;;;;;;;;
;;;;;;;;
13.9.2021;6340;21-016-000500;26.8.2021;017636;Sani SP. del RS4;7.440,00;7.440,00;0
;;;;;;;;
14.9.2021;6107;;;016894;PUSHER ETW 0293;30.000,00;30.000,00;0
;;;;;;;;
14.9.2021;6107;;;016493;ETW 0231 - Schlitten(Pusher);5.200,00;5.200,00;0
;;;;;;;;
;;;;;;;;
14.9.2021;6340;21-016-000180;16.3.2021;017755;Plošèa osnovna RS4 - bijela311500503;7.250,00;7.250,00;0
;;;;;;;;
;;;;;;;;
15.9.2021;0001;;;016894;PUSHER ETW 0293;25.300,00;25.300,00;0
;;;;;;;;
15.9.2021;0001;;;012703;POKLOPAC 10L BIJELI;5.400,00;5.400,00;0
;;;;;;;;
